in:Windows,in:Walls,in:Roof,in:Infiltration,out:<50kWh/m2,out:<80kWh/m2,out:Space heating demand [kWh/m2],out:Cooling demand [kWh/m2],out:Electricity demand [kWh/m2],out:Total Load Intensity [kWh/m2],out:Co2 emissions [kg],out:Peak_Rooms[W],out:LT_rooms,out:Peak_Attic[W],out:LT_Attic,out:pct_cold,out:cold_comf,out:pct_hot,out:hot_comf,img
acht_w_foil,m_insulation,m_r_insulation,Good gap_s + vD,False,True,61.828426,3.424928,47.931712,146.69652,29869.76482,553.848412,LT-ready,1750.925381,LT-ready,0,True,12.625571,False,Windowsacht_w_foil_Wallsm_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,m_insulation,m_r_insulation,Good gap_s + vD,False,True,51.030921,3.45836,47.965144,135.932447,26868.889657,468.367604,LT-ready,1861.282681,LT-ready,0,True,15.878995,False,WindowsHR++_Wallsm_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
triple_glas,m_insulation,m_r_insulation,Good gap_s + vD,True,True,46.173595,3.514321,48.021104,131.131081,25520.980511,414.429968,LT-ready,1893.961514,LT-ready,0,True,19.212329,False,Windowstriple_glas_Wallsm_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
double_glas,h_insulation,m_r_insulation,Good gap_s + vD,False,True,70.704474,3.254825,47.761608,155.402464,32329.465547,603.915556,LT-ready,1895.565397,LT-ready,0,True,10.76484,False,Windowsdouble_glas_Wallsh_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
acht_w_foil,h_insulation,m_r_insulation,Good gap_s + vD,False,True,55.769204,3.349459,47.856242,140.561828,28181.038674,496.489217,LT-ready,2118.755967,LT-ready,0,True,15.10274,False,Windowsacht_w_foil_Wallsh_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,h_insulation,m_r_insulation,Good gap_s + vD,True,True,46.186152,3.37403,47.880813,131.003347,25517.431978,409.910421,LT-ready,1898.860514,LT-ready,0,True,19.703196,False,WindowsHR++_Wallsh_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
triple_glas,h_insulation,m_r_insulation,Good gap_s + vD,True,True,41.817355,3.440684,47.947467,126.701204,24305.908863,355.244715,LT-ready,2129.504299,LT-ready,0,True,24.646119,False,Windowstriple_glas_Wallsh_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
double_glas,l_insulation,h_r_insulation,Good gap_s + vD,False,True,69.781908,3.221706,47.728489,154.446779,32071.257826,666.271436,LT-ready,1579.694703,LT-ready,0.034247,True,9.474886,False,Windowsdouble_glas_Wallsl_insulation_Roofh_r_insulation_InfiltrationGoodgap_s+vD.png
acht_w_foil,l_insulation,h_r_insulation,Good gap_s + vD,False,True,54.818859,3.302601,47.809384,139.564625,27914.416736,559.730807,LT-ready,1728.287703,LT-ready,0,True,12.283105,False,Windowsacht_w_foil_Wallsl_insulation_Roofh_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,l_insulation,h_r_insulation,Good gap_s + vD,True,True,44.878628,3.329109,47.835892,129.650902,25151.583481,473.797521,LT-ready,1807.674799,LT-ready,0,True,15.251142,False,WindowsHR++_Wallsl_insulation_Roofh_r_insulation_InfiltrationGoodgap_s+vD.png
