BAG_pand_i	BAG_pand_b	Q_c_kWh 	Elec_kWh	Pec_4_cooling	COP	Q_v_kWh	Delta_T	H	Volume_m3	ACH_hr	Q_all_kWh	Q_all_GJ	BAG_pand_o	Meest_voor	Hoofdfun_1	Gebruiksop	LNG	LAT
3.631E+14	1667	172468.6188	202904.2574	0.17	4	374952.8148	10.6987785	3.050880626	4286.48728	3	547421.4337	1970.717161	1405	F	K	1405	4.893498	52.36532
3.631E+14	1710	80908.99004	134848.3167	0.12	4	151643.9391	8.698778498	3.3525	2132.19	3	232552.9292	837.190545	636	F	D	246	4.887079	52.362966
3.631E+14	1683	89559.63677	149266.0613	0.12	4	167857.4421	8.698778498	3.3525	2360.16	3	257417.0788	926.7014838	704	F	D	355	4.906131	52.367449
3.631E+14	1726	174555.4277	205359.3267	0.17	4	379489.6105	10.6987785	3.050880626	4338.35225	3	554045.0382	1994.562137	1422	F	K	488	4.894207	52.374203
3.631E+14	1783	206582.1149	243037.7822	0.17	4	672513.2337	10.6987785	3.050880626	7688.219178	3	879095.3486	3164.743255	2520	A	K	787	4.897454	52.360708
3.631E+14	1898	232896.802	273996.2376	0.17	4	556958.3805	10.6987785	3.050880626	6367.187867	3	789855.1825	2843.478657	2087	E	K	87	4.879928	52.378529
3.631E+14	1915	207729.7933	244387.9921	0.17	4	676249.4184	10.6987785	3.050880626	7730.931507	3	883979.2116	3182.325162	2534	A+++	K	2186	4.907578	52.37752
3.631E+14	1884	73870.74755	98494.33006	0.15	4	171641.7156	11.6987785	2.9875	2691.7375	2	245512.4632	883.8448675	901	G	L	901	4.896167	52.358986
3.631E+14	1906	107497.0072	179161.6787	0.12	4	201476.6173	8.698778498	3.3525	2832.8625	3	308973.6245	1112.305048	845	F	D	114	4.895108	52.376355
3.631E+14	1690	72657	96876	0.15	4	417780.5479	9.698778498	3.048923679	1975.702544	8	490437.5479	1765.575172	648	C	H	163	4.88568	52.363337
3.631E+14	1969	217512.5505	290016.734	0.15	4	668469.2344	11.6987785	2.9875	10483.1375	2	885981.7849	3189.534426	3509	B	L	3508	4.893619	52.361016
3.631E+14	1937	74563.125	99417.5	0.15	4	428740.84	9.698778498	3.048923679	2027.534247	8	503303.965	1811.894274	665	C	H	57	4.921692	52.368994
3.631E+14	1791	101051.6897	134735.5862	0.15	4	510620.6696	9.698778498	3.048923679	2414.747554	8	611672.3593	2202.020493	792	D	H	236	4.891177	52.370658
3.631E+14	1809	74899.5	99866	0.15	4	430675.0092	9.698778498	3.048923679	2036.681018	8	505574.5092	1820.068233	668	C	H	435	4.884035	52.364723
3.631E+14	1972	105858.1248	124538.9703	0.17	4	281281.3287	10.6987785	3.050880626	3215.62818	3	387139.4535	1393.702032	1054	D	K	1054	4.898765	52.368362
3.631E+14	1813	218550.7612	257118.5426	0.17	4	711476.302	10.6987785	3.050880626	8133.64775	3	930027.0632	3348.097428	2666	A	K	708	4.922202	52.365248
3.631E+14	1900	223961.2451	263483.8178	0.17	4	729089.7439	10.6987785	3.050880626	8335.005871	3	953050.989	3430.98356	2732	A	K	2732	4.887749	52.360821
3.631E+14	1896	248718.3081	292609.7743	0.17	4	809684.5838	10.6987785	3.050880626	9256.37182	3	1058402.892	3810.250411	3034	A+	K	1535	4.890994	52.371296
3.631E+14	1877	251587.5042	295985.299	0.17	4	819025.0454	10.6987785	3.050880626	9363.152642	3	1070612.55	3854.205178	3069	A+	K	3067	4.876544	52.375243
3.631E+14	1860	200333.6554	235686.6535	0.17	4	598857.0224	10.6987785	3.050880626	6846.176125	3	799190.6779	2877.08644	2244	C	K	250	4.886006	52.377377
3.631E+14	1900	197488.3914	263317.8552	0.15	4	869086.6953	9.698778498	3.048923679	4109.949119	8	1066575.087	3839.670312	1348	G	H	151	4.898974	52.37602
3.631E+14	1903	312954.3802	368181.6238	0.17	4	623675.9632	10.6987785	3.050880626	7129.908023	3	936630.3434	3371.869236	2337	G	K	628	4.881384	52.365458
3.631E+14	1798	84391.46121	112521.9483	0.15	4	385544.3945	9.698778498	3.048923679	1823.25636	8	469935.8557	1691.769081	598	E	H	231	4.891635	52.374381
3.631E+14	1841	204261.7663	240307.9604	0.17	4	610599.317	10.6987785	3.050880626	6980.414873	3	814861.0833	2933.4999	2288	C	K	2288	4.916473	52.362736
3.631E+14	1005	115801.1554	136236.6535	0.17	4	307701.4915	10.6987785	3.050880626	3517.665362	3	423502.6469	1524.609529	1153	D	K	197	4.89504	52.362613
3.631E+14	1948	210868.1347	248080.1584	0.17	4	630347.7215	10.6987785	3.050880626	7206.180039	3	841215.8561	3028.377082	2362	C	K	1774	4.905387	52.377817
3.631E+14	1834	102455.1853	136606.9138	0.15	4	517712.6234	9.698778498	3.048923679	2448.285714	8	620167.8087	2232.604111	803	D	H	222	4.908157	52.362001
3.631E+14	1730	146029.1026	194705.4701	0.15	4	295848.5953	11.6987785	2.9875	4639.5875	2	441877.6979	1590.759713	1553	G	L	1553	4.897318	52.36903
3.631E+14	1670	272245.7156	320289.0772	0.17	4	886276.3687	10.6987785	3.050880626	10131.97456	3	1158522.084	4170.679504	3321	A	K	951	4.894321	52.365216
3.631E+14	2007	274541.0725	322989.497	0.17	4	893748.738	10.6987785	3.050880626	10217.39922	3	1168289.81	4205.843318	3349	A	K	72	4.90558	52.369459
3.631E+14	1905	216849.5762	255117.1485	0.17	4	648228.0336	10.6987785	3.050880626	7410.589041	3	865077.6099	3114.279396	2429	C	K	47	4.885334	52.386191
3.631E+14	1978	76805.625	102407.5	0.15	4	441635.3014	9.698778498	3.048923679	2088.51272	8	518440.9264	1866.387335	685	C	H	185	4.883005	52.364962
3.631E+14	1905	78039	104052	0.15	4	448727.2551	9.698778498	3.048923679	2122.050881	8	526766.2551	1896.358518	696	C	H	178	4.900943	52.375885
3.631E+14	1904	242159.1089	284893.0693	0.17	4	579108.6179	10.6987785	3.050880626	6620.410959	3	821267.7268	2956.563817	2170	E	K	169	4.885497	52.387378
3.631E+14	1754	175169.195	206081.4059	0.17	4	380823.9621	10.6987785	3.050880626	4353.606654	3	555993.1572	2001.575366	1427	F	K	534	4.885854	52.373979
3.631E+14	1902	131377.6358	175170.181	0.15	4	540922.6538	9.698778498	3.048923679	2558.046967	8	672300.2896	2420.281043	839	F	H	0	4.883787	52.364597
3.631E+14	1754	113221.6999	188702.8332	0.12	4	212206.1413	8.698778498	3.3525	2983.725	3	325427.8411	1171.540228	890	F	D	114	4.891279	52.374739
3.631E+14	1889	142610.9784	237684.964	0.12	4	247971.2212	8.698778498	3.3525	3486.6	3	390582.1996	1406.095919	1040	F	D	870	4.892126	52.37246
3.631E+14	1989	136535.8345	182047.7793	0.15	4	660196.4213	9.698778498	3.048923679	3122.097847	8	796732.2558	2868.236121	1024	F	H	779	4.892728	52.373784
3.631E+14	1718	155775.0687	259625.1145	0.12	4	270860.8724	8.698778498	3.3525	3808.44	3	426635.9411	1535.889388	1136	F	D	22	4.887917	52.368074
3.631E+14	1900	156597.8244	260996.3739	0.12	4	272291.4756	8.698778498	3.3525	3828.555	3	428889.3	1544.00148	1142	F	D	113	4.888089	52.360651
3.631E+14	1994	64815.98276	86421.31034	0.15	4	491278.9776	9.698778498	3.048923679	2323.279843	8	556094.9604	2001.941857	762	A	H	79	4.882169	52.373919
3.631E+14	1880	274868.9806	323375.2713	0.17	4	894816.2193	10.6987785	3.050880626	10229.60274	3	1169685.2	4210.86672	3353	A+	K	1249	4.902557	52.359857
3.631E+14	1962	277389.7743	326340.9109	0.17	4	722417.9856	10.6987785	3.050880626	8258.733855	3	999807.7599	3599.307936	2707	C	K	2707	4.898108	52.359992
3.631E+14	1898	294912.3644	346955.7228	0.17	4	768052.8122	10.6987785	3.050880626	8780.434442	3	1062965.177	3826.674636	2878	C	K	276	4.880455	52.378693
3.631E+14	1876	171818.8038	286364.673	0.12	4	298757.6348	8.698778498	3.3525	4200.6825	3	470576.4386	1694.075179	1253	F	D	518	4.89335	52.371989
3.631E+14	1005	647857.7238	1079762.873	0.12	4	1324976.997	8.698778498	3.3525	18629.8425	3	1972834.72	7102.204993	5557	F	D	5273	4.893362	52.373597
3.631E+14	1898	197387.5723	232220.6733	0.17	4	429127.492	10.6987785	3.050880626	4905.816047	3	626515.0643	2255.454231	1608	F	K	51	4.89313	52.377308
3.631E+14	1890	4760.832389	7934.720648	0.12	4	5483.978931	8.698778498	3.3525	77.1075	3	10244.81132	36.88132075	23	G	D	23	4.893773	52.366957
3.631E+14	2017	278967.8321	328197.4495	0.17	4	908159.7359	10.6987785	3.050880626	10382.14677	3	1187127.568	4273.659245	3403	A	K	45	4.922673	52.369348
3.631E+14	1897	10970.61377	18284.35628	0.12	4	12636.99493	8.698778498	3.3525	177.6825	3	23607.60869	84.9873913	53	G	D	53	4.896362	52.377151
3.631E+14	1650	11384.59919	18974.33198	0.12	4	13113.86266	8.698778498	3.3525	184.3875	3	24498.46185	88.19446267	55	G	D	20	4.889634	52.372135
3.631E+14	1879	391798.9663	460939.9604	0.17	4	680252.4733	10.6987785	3.050880626	7776.694716	3	1072051.44	3859.385183	2549	G	K	2480	4.911175	52.370767
3.631E+14	1701	12005.57733	20009.29555	0.12	4	13829.16426	8.698778498	3.3525	194.445	3	25834.74159	93.00506972	58	G	D	58	4.897851	52.364646
3.631E+14	1800	415102.9091	553470.5455	0.15	4	1105479.33	11.6987785	2.9875	17336.4625	2	1520582.239	5474.096059	5803	C	L	4946	4.893921	52.37218
3.631E+14	1990	319607.9446	376009.3465	0.17	4	832368.5619	10.6987785	3.050880626	9515.696673	3	1151976.506	4147.115423	3119	C	K	89	4.886305	52.387391
3.631E+14	1755	367257.0931	432067.1683	0.17	4	956463.2658	10.6987785	3.050880626	10934.35616	3	1323720.359	4765.393292	3584	C	K	356	4.892813	52.363511
3.631E+14	1928	378733.8772	445569.2673	0.17	4	986352.7428	10.6987785	3.050880626	11276.05479	3	1365086.62	4914.311832	3696	C	K	909	4.890989	52.374414
3.631E+14	1999	256094.3183	301287.4333	0.17	4	5114987.427	9.698778498	4	32252	6	5371081.746	19335.89428	8063	A	O	8063	4.905577	52.36839
3.631E+14	2002	88927.53479	104620.6292	0.17	4	1449553.054	9.698778498	4	9140	6	1538480.588	5538.530118	2285	B	O	1100	4.890057	52.386777
3.631E+14	1840	154669.5	206226	0.15	4	747878.7585	9.698778498	3.048923679	3536.751468	8	902548.2585	3249.173731	1160	F	H	58	4.898454	52.371282
3.631E+14	1672	406862.2455	478661.4653	0.17	4	706405.7658	10.6987785	3.050880626	8075.681018	3	1113268.011	4007.764841	2647	G	K	158	4.90062	52.365179
3.631E+14	1902	439089.4653	516575.8416	0.17	4	1143539.368	10.6987785	3.050880626	13073.02348	3	1582628.833	5697.463799	4285	C	K	160	4.914961	52.369578
3.631E+14	1706	14489.48988	24149.1498	0.12	4	16690.37066	8.698778498	3.3525	234.675	3	31179.86054	112.2474979	70	G	D	70	4.885714	52.36553
3.631E+14	1993	442675.9604	520795.2475	0.17	4	1152879.829	10.6987785	3.050880626	13179.80431	3	1595555.79	5744.000843	4320	C	K	150	4.906022	52.363889
3.631E+14	1793	15317.46073	25529.10121	0.12	4	17644.10613	8.698778498	3.3525	248.085	3	32961.56686	118.6616407	74	G	D	74	4.895495	52.371899
3.631E+14	1700	15731.44615	26219.07692	0.12	4	18120.97386	8.698778498	3.3525	254.79	3	33852.42001	121.868712	76	G	D	76	4.897881	52.364593
3.631E+14	1932	436373.9762	513381.1485	0.17	4	757644.8693	10.6987785	3.050880626	8661.450098	3	1194018.846	4298.467844	2839	G	K	2718	4.89415	52.371345
3.631E+14	1960	246622.8713	290144.5545	0.17	4	589783.4312	10.6987785	3.050880626	6742.446184	3	836406.3025	3011.062689	2210	E	K	1810	4.884052	52.363232
3.631E+14	1959	123032.4505	144744.0594	0.17	4	326916.1553	10.6987785	3.050880626	3737.328767	3	449948.6058	1619.814981	1225	D	K	518	4.908277	52.368527
3.631E+14	1914	406631.6851	478390.2178	0.17	4	770187.7748	10.6987785	3.050880626	8804.841487	3	1176819.46	4236.550056	2886	F	K	1206	4.898412	52.3697
3.631E+14	1932	76434.45259	101912.6034	0.15	4	480963.4085	9.698778498	3.048923679	2274.497065	8	557397.8611	2006.6323	746	B	H	73	4.882686	52.380086
3.631E+14	1995	458456.5386	539360.6337	0.17	4	1193977.86	10.6987785	3.050880626	13649.63992	3	1652434.399	5948.763836	4474	C	K	4474	4.906772	52.363829
3.631E+14	1905	265482.2673	312332.0792	0.17	4	634884.5171	10.6987785	3.050880626	7258.04501	3	900366.7844	3241.320424	2379	E	K	29	4.881308	52.370814
3.631E+14	1748	123635.0584	145453.0099	0.17	4	328517.3773	10.6987785	3.050880626	3755.634051	3	452152.4357	1627.748768	1231	D	K	83	4.892482	52.362943
3.631E+14	1941	88342.90086	117790.5345	0.15	4	403596.6404	9.698778498	3.048923679	1908.626223	8	491939.5412	1770.982348	626	E	H	350	4.896301	52.377384
3.631E+14	1685	16145.43158	26909.05263	0.12	4	18597.84159	8.698778498	3.3525	261.495	3	34743.27317	125.0757834	78	G	D	25	4.889648	52.372171
3.631E+14	2005	139875.1208	186500.161	0.15	4	494351.0012	11.6987785	2.9875	7752.5625	2	634226.122	2283.214039	2595	A	L	2595	4.896558	52.378078
3.631E+14	1750	16145.43158	26909.05263	0.12	4	18597.84159	8.698778498	3.3525	261.495	3	34743.27317	125.0757834	78	G	D	30	4.897525	52.374271
3.631E+14	1670	16973.40243	28289.00405	0.12	4	19551.57706	8.698778498	3.3525	274.905	3	36524.97949	131.4899262	82	G	D	51	4.888888	52.361419
3.631E+14	1852	17594.38057	29323.96761	0.12	4	20266.87866	8.698778498	3.3525	284.9625	3	37861.25923	136.3005332	85	G	D	36	4.887213	52.38237
3.631E+14	1734	130263.7455	153251.4653	0.17	4	346130.8191	10.6987785	3.050880626	3956.992172	3	476394.5647	1715.020433	1297	D	K	613	4.892343	52.371463
3.631E+14	1005	17594.38057	29323.96761	0.12	4	20266.87866	8.698778498	3.3525	284.9625	3	37861.25923	136.3005332	85	G	D	85	4.891958	52.370473
3.631E+14	1806	18008.36599	30013.94332	0.12	4	20743.74639	8.698778498	3.3525	291.6675	3	38752.11238	139.5076046	87	G	D	29	4.896452	52.371732
3.631E+14	1770	18215.3587	30358.93117	0.12	4	20982.18026	8.698778498	3.3525	295.02	3	39197.53896	141.1111403	88	G	D	60	4.891047	52.367827
3.631E+14	1837	19871.3004	33118.83401	0.12	4	22889.65119	8.698778498	3.3525	321.84	3	42760.9516	153.9394257	96	G	D	96	4.894998	52.375716
3.631E+14	1615	88907.39224	118543.1897	0.15	4	406175.5327	9.698778498	3.048923679	1920.821918	8	495082.9249	1782.29853	630	E	H	333	4.895668	52.366893
3.631E+14	1719	267825.7426	315089.1089	0.17	4	640488.794	10.6987785	3.050880626	7322.113503	3	908314.5366	3269.932332	2400	E	K	615	4.89624	52.366932
3.631E+14	1992	80942.65086	107923.5345	0.15	4	509331.2235	9.698778498	3.048923679	2408.649706	8	590273.8744	2124.985948	790	B	H	163	4.884514	52.363935
3.631E+14	1935	103858.681	138478.2414	0.15	4	524804.5771	9.698778498	3.048923679	2481.823875	8	628663.2582	2263.187729	814	D	H	0	4.884897	52.363837
3.631E+14	1928	20285.28583	33808.80972	0.12	4	23366.51892	8.698778498	3.3525	328.545	3	43651.80475	157.1464971	98	G	D	40	4.885567	52.381186
3.631E+14	1995	79272.375	105696.5	0.15	4	455819.2089	9.698778498	3.048923679	2155.589041	8	535091.5839	1926.329702	707	C	H	492	4.894244	52.376145
3.631E+14	1935	20906.26397	34843.77328	0.12	4	24081.82052	8.698778498	3.3525	338.6025	3	44988.08449	161.9571042	101	G	D	41	4.888673	52.363512
3.631E+14	1930	110365.7974	147154.3966	0.15	4	557685.4536	9.698778498	3.048923679	2637.318982	8	668051.251	2404.984504	865	D	H	408	4.879482	52.370043
3.631E+14	1699	332006.0819	442674.7759	0.15	4	1605360.439	9.698778498	3.048923679	7591.819961	8	1937366.52	6974.519474	2490	F	H	0	4.899323	52.376345
3.631E+14	1839	22148.22024	36913.7004	0.12	4	25512.42372	8.698778498	3.3525	358.7175	3	47660.64397	171.5783183	107	G	D	106	4.890157	52.367401
3.631E+14	1939	22355.21296	37258.68826	0.12	4	25750.85759	8.698778498	3.3525	362.07	3	48106.07055	173.181854	108	G	D	36	4.881746	52.377476
3.631E+14	1809	139503.7337	164122.0396	0.17	4	370682.8895	10.6987785	3.050880626	4237.67319	3	510186.6232	1836.671844	1389	D	K	671	4.905029	52.363463
3.631E+14	1905	279049.8091	328293.8931	0.17	4	908426.6062	10.6987785	3.050880626	10385.19765	3	1187476.415	4274.915095	3404	A+	K	1080	4.886033	52.374987
3.631E+14	1961	329875.5675	388088.903	0.17	4	1073886.211	10.6987785	3.050880626	12276.74364	3	1403761.779	5053.542404	4024	A	K	4024	4.892774	52.365731
3.631E+14	1902	23390.17652	38983.62753	0.12	4	26943.02692	8.698778498	3.3525	378.8325	3	50333.20344	181.1995324	113	G	D	41	4.88441	52.37959
3.631E+14	1988	23390.17652	38983.62753	0.12	4	26943.02692	8.698778498	3.3525	378.8325	3	50333.20344	181.1995324	113	G	D	16	4.893737	52.374219
3.631E+14	1924	111258.931	148345.2414	0.15	4	562198.515	9.698778498	3.048923679	2658.661448	8	673457.4461	2424.446806	872	D	H	545	4.885423	52.364037
3.631E+14	1905	23597.16923	39328.61538	0.12	4	27181.46079	8.698778498	3.3525	382.185	3	50778.63002	182.8030681	114	G	D	46	4.886442	52.382996
3.631E+14	1818	24011.15466	40018.59109	0.12	4	27658.32852	8.698778498	3.3525	388.89	3	51669.48318	186.0101394	116	G	D	63	4.891501	52.366687
3.631E+14	1750	24011.15466	40018.59109	0.12	4	27658.32852	8.698778498	3.3525	388.89	3	51669.48318	186.0101394	116	G	D	116	4.890429	52.370628
3.631E+14	1794	24425.14008	40708.5668	0.12	4	28135.19626	8.698778498	3.3525	395.595	3	52560.33634	189.2172108	118	G	D	55	4.886623	52.372221
3.631E+14	1905	24632.13279	41053.55466	0.12	4	28373.63012	8.698778498	3.3525	398.9475	3	53005.76292	190.8207465	119	G	D	60	4.886899	52.362057
3.631E+14	1716	92576.58621	123435.4483	0.15	4	422938.3324	9.698778498	3.048923679	2000.093933	8	515514.9186	1855.853707	656	E	H	312	4.899889	52.372941
3.631E+14	1928	472597.5762	555997.1485	0.17	4	1230805.966	10.6987785	3.050880626	14070.66145	3	1703403.542	6132.252752	4612	C	K	1494	4.892233	52.365495
3.631E+14	1685	25667.09636	42778.49393	0.12	4	29565.79946	8.698778498	3.3525	415.71	3	55232.89581	198.8384249	124	G	D	124	4.88716	52.366211
3.631E+14	1989	26288.07449	43813.45749	0.12	4	30281.10105	8.698778498	3.3525	425.7675	3	56569.17555	203.649032	127	G	D	22	4.889634	52.372099
3.631E+14	1905	26288.07449	43813.45749	0.12	4	30281.10105	8.698778498	3.3525	425.7675	3	56569.17555	203.649032	127	G	D	42	4.885982	52.383453
3.631E+14	1755	26495.06721	44158.44534	0.12	4	30519.53492	8.698778498	3.3525	429.12	3	57014.60213	205.2525677	128	G	D	128	4.891223	52.367899
3.631E+14	1743	26909.05263	44848.42105	0.12	4	30996.40265	8.698778498	3.3525	435.825	3	57905.45529	208.459639	130	G	D	40	4.890902	52.374252
3.631E+14	1735	27116.04534	45193.40891	0.12	4	31234.83652	8.698778498	3.3525	439.1775	3	58350.88187	210.0631747	131	G	D	51	4.900079	52.366318
3.631E+14	1930	79496.625	105995.5	0.15	4	457108.655	9.698778498	3.048923679	2161.686888	8	536605.28	1931.779008	709	C	H	219	4.880715	52.364853
3.631E+14	1940	27737.02348	46228.37247	0.12	4	31950.13812	8.698778498	3.3525	449.235	3	59687.1616	214.8737818	134	G	D	134	4.896718	52.376892
3.631E+14	1890	28151.00891	46918.34818	0.12	4	32427.00585	8.698778498	3.3525	455.94	3	60578.01476	218.0808531	136	G	D	70	4.880843	52.369132
3.631E+14	1931	28151.00891	46918.34818	0.12	4	32427.00585	8.698778498	3.3525	455.94	3	60578.01476	218.0808531	136	G	D	52	4.890916	52.36779
3.631E+14	1928	80842.125	107789.5	0.15	4	464845.3318	9.698778498	3.048923679	2198.273973	8	545687.4568	1964.474845	721	C	H	110	4.901904	52.373983
3.631E+14	1973	521359.905	613364.5941	0.17	4	1363173.65	10.6987785	3.050880626	15583.89824	3	1884533.555	6784.320798	5108	C	K	5108	4.902962	52.360497
3.631E+14	1729	28358.00162	47263.33603	0.12	4	32665.43972	8.698778498	3.3525	459.2925	3	61023.44134	219.6843888	137	G	D	137	4.885597	52.365476
3.631E+14	1880	84430.125	112573.5	0.15	4	485476.47	9.698778498	3.048923679	2295.83953	8	569906.595	2051.663742	753	C	H	135	4.884949	52.364377
3.631E+14	1933	29599.95789	49333.26316	0.12	4	34096.04292	8.698778498	3.3525	479.4075	3	63696.00081	229.3056029	143	G	D	27	4.891367	52.377355
3.631E+14	1915	30013.94332	50023.23887	0.12	4	34572.91065	8.698778498	3.3525	486.1125	3	64586.85397	232.5126743	145	G	D	20	4.882749	52.374541
3.631E+14	1905	94270.06034	125693.4138	0.15	4	430675.0092	9.698778498	3.048923679	2036.681018	8	524945.0696	1889.80225	668	E	H	325	4.89611	52.365439
3.631E+14	1905	102455.1853	136606.9138	0.15	4	468068.9472	9.698778498	3.048923679	2213.518591	8	570524.1325	2053.886877	726	E	H	192	4.888875	52.370424
3.631E+14	1916	524909.1683	617540.198	0.17	4	911362.1798	10.6987785	3.050880626	10418.75734	3	1436271.348	5170.576853	3415	G	K	3415	4.905698	52.36129
3.631E+14	1863	86336.25	115115	0.15	4	496436.7621	9.698778498	3.048923679	2347.671233	8	582773.0121	2097.982844	770	C	H	214	4.890756	52.366325
3.631E+14	1680	30634.92146	51058.20243	0.12	4	35288.21225	8.698778498	3.3525	496.17	3	65923.13371	237.3232814	148	G	D	38	4.89089	52.36087
3.631E+14	2013	65071.16379	86761.55172	0.15	4	493213.1468	9.698778498	3.048923679	2332.426614	8	558284.3106	2009.823518	765	A	H	60	4.884713	52.363171
3.631E+14	1900	245981.4608	327975.281	0.15	4	1082490.031	9.698778498	3.048923679	5119.142857	8	1328471.491	4782.497369	1679	G	H	71	4.892201	52.374995
3.631E+14	1721	82377.07759	109836.1034	0.15	4	518357.3464	9.698778498	3.048923679	2451.334638	8	600734.424	2162.643926	804	B	H	341	4.898654	52.375767
3.631E+14	1737	30841.91417	51403.19028	0.12	4	35526.64612	8.698778498	3.3525	499.5225	3	66368.56029	238.926817	149	G	D	65	4.901046	52.374573
3.631E+14	1940	273517.0396	321784.7525	0.17	4	654099.1809	10.6987785	3.050880626	7477.708415	3	927616.2205	3339.418394	2451	E	K	534	4.879898	52.36698
3.631E+14	1916	540956.8317	636419.802	0.17	4	1414412.753	10.6987785	3.050880626	16169.66732	3	1955369.585	7039.330507	5300	C	K	810	4.888273	52.375661
3.631E+14	1905	123635.2112	164846.9483	0.15	4	624736.6526	9.698778498	3.048923679	2954.407045	8	748371.8638	2694.13871	969	D	H	87	4.884445	52.363539
3.631E+14	1650	32497.85587	54163.09312	0.12	4	37434.11705	8.698778498	3.3525	526.3425	3	69931.97292	251.7551025	157	G	D	30	4.892678	52.376947
3.631E+14	1777	32704.84858	54508.08097	0.12	4	37672.55092	8.698778498	3.3525	529.695	3	70377.3995	253.3586382	158	G	D	33	4.902392	52.366948
3.631E+14	1780	33118.83401	55198.05668	0.12	4	38149.41865	8.698778498	3.3525	536.4	3	71268.25266	256.5657096	160	G	D	75	4.894863	52.378628
3.631E+14	1912	33739.81215	56233.02024	0.12	4	38864.72025	8.698778498	3.3525	546.4575	3	72604.5324	261.3763166	163	G	D	48	4.882551	52.372554
3.631E+14	1755	34153.79757	56922.99595	0.12	4	39341.58798	8.698778498	3.3525	553.1625	3	73495.38556	264.583388	165	G	D	41	4.891806	52.376179
3.631E+14	1935	34360.79028	57267.98381	0.12	4	39580.02185	8.698778498	3.3525	556.515	3	73940.81213	266.1869237	166	G	D	37	4.88287	52.37944
3.631E+14	1762	34774.77571	57957.95951	0.12	4	40056.88958	8.698778498	3.3525	563.22	3	74831.66529	269.3939951	168	G	D	62	4.88856	52.363143
3.631E+14	1765	34774.77571	57957.95951	0.12	4	40056.88958	8.698778498	3.3525	563.22	3	74831.66529	269.3939951	168	G	D	88	4.901885	52.366281
3.631E+14	1994	89446.75216	119262.3362	0.15	4	562843.2381	9.698778498	3.048923679	2661.710372	8	652289.9903	2348.243965	873	B	H	0	4.893895	52.375829
3.631E+14	2001	91086.09698	121448.1293	0.15	4	573158.8072	9.698778498	3.048923679	2710.493151	8	664244.9042	2391.281655	889	B	H	129	4.900978	52.375408
3.631E+14	1725	35188.76113	58647.93522	0.12	4	40533.75732	8.698778498	3.3525	569.925	3	75722.51845	272.6010664	170	G	D	95	4.885535	52.372261
3.631E+14	1843	68133.33621	90844.44828	0.15	4	516423.1772	9.698778498	3.048923679	2442.187867	8	584556.5134	2104.403448	801	A	H	379	4.886161	52.36236
3.631E+14	1905	93852.49138	125136.6552	0.15	4	590566.33	9.698778498	3.048923679	2792.81409	8	684418.8214	2463.907757	916	B	H	151	4.898889	52.375768
3.631E+14	2002	87506.12974	116674.8397	0.15	4	646657.2369	9.698778498	3.048923679	3058.07045	8	734163.3667	2642.98812	1003	B	H	247	4.902798	52.368729
3.631E+14	1733	86784.75	115713	0.15	4	499015.6544	9.698778498	3.048923679	2359.866928	8	585800.4044	2108.881456	774	C	H	160	4.900756	52.375578
3.631E+14	1750	36637.71012	61062.8502	0.12	4	42202.79438	8.698778498	3.3525	593.3925	3	78840.50451	283.8258162	177	G	D	58	4.885747	52.375633
3.631E+14	1986	118128.9129	157505.2172	0.15	4	872955.0337	9.698778498	3.048923679	4128.242661	8	991083.9466	3567.902208	1354	B	H	89	4.925653	52.36794
3.631E+14	1903	37258.68826	62097.81377	0.12	4	42918.09598	8.698778498	3.3525	603.45	3	80176.78424	288.6364233	180	G	D	90	4.897483	52.376751
3.631E+14	1993	88354.5	117806	0.15	4	508041.7774	9.698778498	3.048923679	2402.551859	8	596396.2774	2147.026598	788	C	H	69	4.887667	52.382498
3.631E+14	1682	80382.02586	107176.0345	0.15	4	609263.299	9.698778498	3.048923679	2881.232877	8	689645.3248	2482.723169	945	A+	H	945	4.897338	52.375196
3.631E+14	1879	103725.2909	138300.3879	0.15	4	473871.4548	9.698778498	3.048923679	2240.958904	8	577596.7457	2079.348285	735	E	H	230	4.926512	52.368626
3.631E+14	1933	37672.67368	62787.78947	0.12	4	43394.96372	8.698778498	3.3525	610.155	3	81067.6374	291.8434946	182	G	D	80	4.879898	52.370835
3.631E+14	1935	37879.6664	63132.77733	0.12	4	43633.39758	8.698778498	3.3525	613.5075	3	81513.06398	293.4470303	183	G	D	37	4.88203	52.37967
3.631E+14	1900	120484.5116	160646.0155	0.15	4	890362.5565	9.698778498	3.048923679	4210.563601	8	1010847.068	3639.049445	1381	B	H	277	4.883675	52.364093
3.631E+14	1905	547811.501	644484.1188	0.17	4	951125.8591	10.6987785	3.050880626	10873.33855	3	1498937.36	5396.174496	3564	G	K	3359	4.880345	52.366415
3.631E+14	1974	357337.8725	420397.497	0.17	4	1163287.772	10.6987785	3.050880626	13298.78865	3	1520625.645	5474.252321	4359	A++	K	4359	4.901306	52.360194
3.631E+14	1725	38293.65182	63822.75304	0.12	4	44110.26532	8.698778498	3.3525	620.2125	3	82403.91714	296.6541017	185	G	D	64	4.899145	52.373792
3.631E+14	1982	88466.625	117955.5	0.15	4	508686.5004	9.698778498	3.048923679	2405.600783	8	597153.1254	2149.751252	789	C	H	72	4.88362	52.381924
