in:Windows,in:Walls,in:Roof,in:Infiltration,out:<50kWh/m2,out:<80kWh/m2,out:Space heating demand [kWh/m2],out:Cooling demand [kWh/m2],out:Electricity demand [kWh/m2],out:Total Load Intensity [kWh/m2],out:Co2 emissions [kg],out:Peak_Rooms[W],out:LT_rooms,out:Peak_Attic[W],out:LT_Attic,out:pct_cold,out:cold_comf,out:pct_hot,out:hot_comf,img
double_glas,h_insulation,non_insulated_r,min gap_s + vC2,False,False,178.489495,4.353593,48.860377,264.286254,62357.292354,840.417352,LT-ready,4348.991772,Not LT-ready,1.038813,True,6.655251,False,Windowsdouble_glas_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,non_insulated_r,min gap_s + vC2,False,False,161.953713,4.444178,48.950962,247.841057,57763.59447,735.901764,LT-ready,4191.193007,Not LT-ready,0.182648,True,8.230594,False,Windowsacht_w_foil_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC2.png
HR++,h_insulation,non_insulated_r,min gap_s + vC2,False,False,149.40418,4.48597,48.992753,235.333315,54275.937653,651.79019,LT-ready,4068.548311,Not LT-ready,0,True,9.954338,False,WindowsHR++_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,non_insulated_r,min gap_s + vC2,False,False,141.95349,4.542635,49.049418,227.93929,52206.905375,598.763384,LT-ready,3992.637327,Not LT-ready,0,True,11.655251,False,Windowstriple_glas_Wallsh_insulation_Roofnon_insulated_r_Infiltrationmingap_s+vC2.png
double_glas,non_insulated_w,l_r_insulation,min gap_s + vC2,False,False,202.785558,4.55037,49.057154,288.779094,69123.377736,1326.636722,LT-ready,3281.429007,Almost LT-ready,44.817352,False,6.655251,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,non_insulated_w,l_r_insulation,min gap_s + vC2,False,False,186.615725,4.63627,49.143054,272.695161,64631.207253,1231.430829,LT-ready,3113.79887,Almost LT-ready,41.974886,False,7.020548,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
HR++,non_insulated_w,l_r_insulation,min gap_s + vC2,False,False,174.469479,4.664544,49.171328,260.577189,61255.017502,1155.062754,LT-ready,2984.020695,Almost LT-ready,39.908676,False,7.431507,False,WindowsHR++_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,non_insulated_w,l_r_insulation,min gap_s + vC2,False,False,166.525867,4.719424,49.226207,252.688456,59048.824634,1107.070553,LT-ready,2904.03101,Almost LT-ready,38.26484,False,7.853881,False,Windowstriple_glas_Wallsnon_insulated_w_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,cavity_w_insulation,l_r_insulation,min gap_s + vC2,False,False,155.461589,3.865335,48.372119,240.77009,55929.226359,906.594229,LT-ready,3009.739262,Almost LT-ready,6.19863,False,6.461187,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,cavity_w_insulation,l_r_insulation,min gap_s + vC2,False,False,138.777372,3.953318,48.460102,224.173856,51294.121329,803.099603,LT-ready,2835.835006,Almost LT-ready,3.824201,False,7.705479,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
HR++,cavity_w_insulation,l_r_insulation,min gap_s + vC2,False,False,125.583149,3.984278,48.491061,211.010592,47626.646554,719.853682,LT-ready,2700.599102,Almost LT-ready,2.340183,False,8.789954,False,WindowsHR++_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,cavity_w_insulation,l_r_insulation,min gap_s + vC2,False,False,117.859468,4.047703,48.554487,203.350337,45482.04067,667.40554,LT-ready,2616.860522,Almost LT-ready,1.369863,True,9.66895,False,Windowstriple_glas_Wallscavity_w_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,l_insulation,l_r_insulation,min gap_s + vC2,False,False,152.605922,3.82479,48.331574,237.873878,55133.092338,881.088243,LT-ready,2993.381988,Almost LT-ready,4.497717,False,6.723744,False,Windowsdouble_glas_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,l_insulation,l_r_insulation,min gap_s + vC2,False,False,135.646255,3.909286,48.41607,220.998707,50421.215622,777.036661,LT-ready,2819.008396,Almost LT-ready,2.659817,False,7.808219,False,Windowsacht_w_foil_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
HR++,l_insulation,l_r_insulation,min gap_s + vC2,False,False,122.554841,3.944568,48.451352,207.942575,46782.546755,693.323956,LT-ready,2683.340353,Almost LT-ready,1.152968,True,8.949772,False,WindowsHR++_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,l_insulation,l_r_insulation,min gap_s + vC2,False,False,114.679077,4.011894,48.518678,200.134137,44595.845591,640.570241,LT-ready,2599.286957,Almost LT-ready,0.582192,True,10.251142,False,Windowstriple_glas_Wallsl_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,m_insulation,l_r_insulation,min gap_s + vC2,False,False,146.862517,3.750057,48.25684,232.055739,53532.225014,829.969517,LT-ready,2960.589573,Almost LT-ready,2.031963,False,6.872146,False,Windowsdouble_glas_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,m_insulation,l_r_insulation,min gap_s + vC2,False,False,129.608189,3.846734,48.353517,214.898088,48739.020729,724.776598,LT-ready,2785.216589,Almost LT-ready,0.616438,True,8.253425,False,Windowsacht_w_foil_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
HR++,m_insulation,l_r_insulation,min gap_s + vC2,False,False,116.793255,3.876167,48.38295,202.112587,45176.941452,640.106438,LT-ready,2648.609707,Almost LT-ready,0,True,9.908676,False,WindowsHR++_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,m_insulation,l_r_insulation,min gap_s + vC2,False,False,108.838185,3.929361,48.436145,194.210712,42967.477853,586.722706,LT-ready,2563.855391,Almost LT-ready,0,True,11.369863,False,Windowstriple_glas_Wallsm_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,h_insulation,l_r_insulation,min gap_s + vC2,False,False,143.763535,3.706415,48.213199,228.913116,52668.274978,802.83223,LT-ready,2943.161985,Almost LT-ready,0.901826,True,6.872146,False,Windowsdouble_glas_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,l_r_insulation,min gap_s + vC2,False,False,126.616697,3.805532,48.312316,211.865395,47905.08379,697.019603,LT-ready,2767.219164,Almost LT-ready,0.068493,True,8.607306,False,Windowsacht_w_foil_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
HR++,h_insulation,l_r_insulation,min gap_s + vC2,False,False,113.636932,3.829873,48.336656,198.90997,44296.912985,611.827601,LT-ready,2630.062446,Almost LT-ready,0,True,10.388128,False,WindowsHR++_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,l_r_insulation,min gap_s + vC2,False,False,105.584577,3.88994,48.396723,190.917682,42060.741392,558.09836,LT-ready,2544.884575,Almost LT-ready,0,True,12.226027,False,Windowstriple_glas_Wallsh_insulation_Roofl_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,non_insulated_w,m_r_insulation,min gap_s + vC2,False,False,192.370044,4.366948,48.873731,278.180157,66217.843368,1314.512661,LT-ready,2863.354005,Almost LT-ready,44.726027,False,6.700913,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,non_insulated_w,m_r_insulation,min gap_s + vC2,False,False,175.994257,4.443722,48.950505,261.881144,61667.943547,1218.791989,LT-ready,2689.987287,Almost LT-ready,41.872146,False,7.089041,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,non_insulated_w,m_r_insulation,min gap_s + vC2,False,False,163.721742,4.478527,48.98531,249.643434,58256.968866,1141.970373,LT-ready,2555.664583,Almost LT-ready,39.657534,False,7.534247,False,WindowsHR++_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,non_insulated_w,m_r_insulation,min gap_s + vC2,False,False,155.741843,4.529463,49.036247,241.714472,56040.487542,1093.665201,LT-ready,2472.811464,Almost LT-ready,38.047945,False,7.956621,False,Windowstriple_glas_Wallsnon_insulated_w_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,cavity_w_insulation,m_r_insulation,min gap_s + vC2,False,False,144.685681,3.680157,48.186941,229.809004,52923.386131,893.123842,LT-ready,2581.216135,Almost LT-ready,5.97032,False,6.575342,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,cavity_w_insulation,m_r_insulation,min gap_s + vC2,False,False,127.760803,3.77114,48.277924,212.975109,48221.509027,788.996908,LT-ready,2401.120955,LT-ready,3.710046,False,7.853881,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,cavity_w_insulation,m_r_insulation,min gap_s + vC2,False,False,114.643793,3.795846,48.30263,199.882805,44575.19172,705.188073,LT-ready,2260.942105,LT-ready,2.214612,False,8.755708,False,WindowsHR++_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,cavity_w_insulation,m_r_insulation,min gap_s + vC2,False,False,106.748315,3.865583,48.372367,192.057064,42383.129512,652.348302,LT-ready,2174.066531,LT-ready,1.164384,True,9.885845,False,Windowstriple_glas_Wallscavity_w_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,l_insulation,m_r_insulation,min gap_s + vC2,False,False,141.887221,3.641646,48.148429,226.972032,52143.262165,867.529863,LT-ready,2564.209876,Almost LT-ready,4.349315,False,6.723744,False,Windowsdouble_glas_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,l_insulation,m_r_insulation,min gap_s + vC2,False,False,124.867881,3.730997,48.237781,210.042044,47415.03537,762.837467,LT-ready,2383.608923,LT-ready,2.545662,False,7.93379,False,Windowsacht_w_foil_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,l_insulation,m_r_insulation,min gap_s + vC2,False,False,111.418696,3.762248,48.269031,196.624109,43676.675774,678.555521,LT-ready,2242.964833,LT-ready,1.073059,True,9.143836,False,WindowsHR++_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,l_insulation,m_r_insulation,min gap_s + vC2,False,False,103.372816,3.823324,48.330107,188.639305,41442.355375,625.406266,LT-ready,2155.749232,LT-ready,0.502283,True,10.376712,False,Windowstriple_glas_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,m_insulation,m_r_insulation,min gap_s + vC2,False,False,136.083721,3.563289,48.070073,221.090176,50525.501954,816.231008,LT-ready,2530.103596,Almost LT-ready,1.906393,False,6.917808,False,Windowsdouble_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,m_insulation,m_r_insulation,min gap_s + vC2,False,False,118.652977,3.655134,48.161917,203.751276,45682.99765,710.382859,LT-ready,2348.428031,LT-ready,0.53653,True,8.413242,False,Windowsacht_w_foil_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,m_insulation,m_r_insulation,min gap_s + vC2,False,False,105.65228,3.688439,48.195223,190.783885,42069.456058,625.132751,LT-ready,2206.771022,LT-ready,0,True,9.908676,False,WindowsHR++_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,m_insulation,m_r_insulation,min gap_s + vC2,False,False,97.935134,3.748538,48.255321,183.126837,39926.500404,571.347738,LT-ready,2118.794469,LT-ready,0,True,11.506849,False,Windowstriple_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,h_insulation,m_r_insulation,min gap_s + vC2,False,False,132.957079,3.524467,48.03125,217.924711,49654.102055,788.997428,LT-ready,2511.972246,Almost LT-ready,0.810502,True,6.906393,False,Windowsdouble_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,m_r_insulation,min gap_s + vC2,False,False,115.674429,3.61602,48.122803,200.733614,44852.764891,682.522849,LT-ready,2329.683172,LT-ready,0.034247,True,8.869863,False,Windowsacht_w_foil_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,h_insulation,m_r_insulation,min gap_s + vC2,False,False,102.775073,3.647209,48.153993,187.865448,41267.297853,596.74678,LT-ready,2187.430636,LT-ready,0,True,10.673516,False,WindowsHR++_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,m_r_insulation,min gap_s + vC2,False,False,94.81512,3.710757,48.217541,179.969043,39056.995951,542.615731,LT-ready,2098.991418,LT-ready,0,True,12.557078,False,Windowstriple_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,non_insulated_w,h_r_insulation,min gap_s + vC2,False,False,187.592178,4.282524,48.789307,273.317867,64884.985302,1308.512857,LT-ready,2672.264599,Almost LT-ready,44.611872,False,6.712329,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,non_insulated_w,h_r_insulation,min gap_s + vC2,False,False,171.116763,4.365846,48.87263,256.925775,60307.70974,1212.495388,LT-ready,2496.144665,Almost LT-ready,41.8379,False,7.16895,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,non_insulated_w,h_r_insulation,min gap_s + vC2,False,False,158.757998,4.392209,48.898993,244.593373,56872.327144,1135.405511,LT-ready,2359.643016,LT-ready,39.554795,False,7.568493,False,WindowsHR++_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,non_insulated_w,h_r_insulation,min gap_s + vC2,False,False,150.749225,4.443028,48.949812,236.635419,54647.810663,1086.91077,LT-ready,2275.42068,LT-ready,37.979452,False,8.047945,False,Windowstriple_glas_Wallsnon_insulated_w_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,cavity_w_insulation,h_r_insulation,min gap_s + vC2,False,False,139.798602,3.60214,48.108923,224.843907,51560.479767,886.356088,LT-ready,2385.138355,LT-ready,5.86758,False,6.575342,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,cavity_w_insulation,h_r_insulation,min gap_s + vC2,False,False,122.72536,3.688583,48.195366,207.857108,46817.118004,781.84135,LT-ready,2202.075669,LT-ready,3.687215,False,7.888128,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,cavity_w_insulation,h_r_insulation,min gap_s + vC2,False,False,109.302863,3.71438,48.221163,194.460408,43085.906111,697.673804,LT-ready,2059.542515,LT-ready,2.123288,False,8.892694,False,WindowsHR++_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,cavity_w_insulation,h_r_insulation,min gap_s + vC2,False,False,101.661131,3.774914,48.281698,186.879211,40963.943391,644.574159,LT-ready,1971.185546,LT-ready,1.141553,True,9.954338,False,Windowstriple_glas_Wallscavity_w_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,l_insulation,h_r_insulation,min gap_s + vC2,False,False,136.910064,3.560604,48.067387,221.913833,50755.155299,860.708763,LT-ready,2367.820756,LT-ready,4.212329,False,6.723744,False,Windowsdouble_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,l_insulation,h_r_insulation,min gap_s + vC2,False,False,119.767416,3.654952,48.161735,204.865533,45992.889931,755.622359,LT-ready,2184.238412,LT-ready,2.465753,False,7.979452,False,Windowsacht_w_foil_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,l_insulation,h_r_insulation,min gap_s + vC2,False,False,106.401906,3.681379,48.188163,191.526451,42277.556558,670.975078,LT-ready,2041.226241,LT-ready,0.993151,True,9.166667,False,WindowsHR++_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,l_insulation,h_r_insulation,min gap_s + vC2,False,False,98.562179,3.738379,48.245163,183.743724,40100.358305,617.561042,LT-ready,1952.519762,LT-ready,0.43379,True,10.53653,False,Windowstriple_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,m_insulation,h_r_insulation,min gap_s + vC2,False,False,131.129496,3.483848,47.990632,216.05651,49143.852325,809.301797,LT-ready,2333.089871,LT-ready,1.860731,False,7.020548,False,Windowsdouble_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,m_insulation,h_r_insulation,min gap_s + vC2,False,False,113.610653,3.574208,48.080991,198.628026,44276.77507,703.046049,LT-ready,2148.399776,LT-ready,0.513699,True,8.59589,False,Windowsacht_w_foil_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,m_insulation,h_r_insulation,min gap_s + vC2,False,False,100.440152,3.612556,48.119339,185.495873,40616.267681,617.41764,LT-ready,2004.343997,LT-ready,0,True,10.091324,False,WindowsHR++_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,m_insulation,h_r_insulation,min gap_s + vC2,False,False,92.848129,3.665556,48.17234,177.956851,38507.749874,563.357776,LT-ready,1914.851041,LT-ready,0,True,11.552511,False,Windowstriple_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,h_insulation,h_r_insulation,min gap_s + vC2,False,False,127.981365,3.443717,47.9505,212.868247,48266.411109,782.009592,LT-ready,2314.624269,LT-ready,0.742009,True,6.974886,False,Windowsdouble_glas_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,h_r_insulation,min gap_s + vC2,False,False,110.674285,3.539058,48.045842,195.656509,43458.470637,675.120386,LT-ready,2129.301824,LT-ready,0,True,8.926941,False,Windowsacht_w_foil_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,h_insulation,h_r_insulation,min gap_s + vC2,False,False,97.359987,3.56611,48.072893,182.369262,39757.40948,588.959066,LT-ready,1984.629895,LT-ready,0,True,10.76484,False,WindowsHR++_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,h_r_insulation,min gap_s + vC2,False,False,89.694304,3.628593,48.135377,174.766063,37628.884313,534.549206,LT-ready,1894.658695,LT-ready,0,True,12.705479,False,Windowstriple_glas_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,non_insulated_w,non_insulated_r,Good gap_s + vD,False,False,173.699073,4.90394,49.410724,260.046179,61052.798083,1207.794643,LT-ready,4060.228596,Not LT-ready,39.954338,False,7.465753,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
acht_w_foil,non_insulated_w,non_insulated_r,Good gap_s + vD,False,False,159.247776,4.98088,49.487663,245.671821,57038.065642,1113.538767,LT-ready,3909.083298,Not LT-ready,37.214612,False,8.059361,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
HR++,non_insulated_w,non_insulated_r,Good gap_s + vD,False,False,148.09784,5.02043,49.527213,234.561435,53939.494056,1037.982045,LT-ready,3792.306927,Not LT-ready,34.372146,False,8.732877,False,WindowsHR++_Wallsnon_insulated_w_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
triple_glas,non_insulated_w,non_insulated_r,Good gap_s + vD,False,False,141.956974,5.074101,49.580885,228.474241,52234.54534,990.534142,LT-ready,3720.494391,Not LT-ready,32.431507,False,9.3379,False,Windowstriple_glas_Wallsnon_insulated_w_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
double_glas,cavity_w_insulation,non_insulated_r,Good gap_s + vD,False,False,129.097056,4.239381,48.746164,214.779602,48616.59028,788.12094,LT-ready,3817.632071,Not LT-ready,2.157534,False,8.413242,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
acht_w_foil,cavity_w_insulation,non_insulated_r,Good gap_s + vD,False,False,114.584731,4.33765,48.844434,200.365547,44585.957745,685.661477,LT-ready,3661.317092,Almost LT-ready,0.719178,True,10.171233,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
HR++,cavity_w_insulation,non_insulated_r,Good gap_s + vD,False,False,104.006245,4.371093,48.877877,189.820504,41645.987587,603.29069,LT-ready,3540.054896,Almost LT-ready,0.057078,True,11.997717,False,WindowsHR++_Wallscavity_w_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
triple_glas,cavity_w_insulation,non_insulated_r,Good gap_s + vD,False,False,97.012451,4.427799,48.934582,182.883415,39704.010226,551.422812,LT-ready,3465.166047,Almost LT-ready,0,True,13.59589,False,Windowstriple_glas_Wallscavity_w_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
double_glas,l_insulation,non_insulated_r,Good gap_s + vD,False,False,126.449765,4.205225,48.712009,212.098156,47878.7218,762.61311,LT-ready,3803.062807,Not LT-ready,0.981735,True,8.618721,False,Windowsdouble_glas_Wallsl_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
acht_w_foil,l_insulation,non_insulated_r,Good gap_s + vD,False,False,111.915341,4.300702,48.807485,197.659208,43841.803796,659.597228,LT-ready,3646.360935,Almost LT-ready,0.148402,True,10.616438,False,Windowsacht_w_foil_Wallsl_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
HR++,l_insulation,non_insulated_r,Good gap_s + vD,False,False,101.763126,4.333381,48.840165,187.539673,41020.332106,576.757377,LT-ready,3524.744072,Almost LT-ready,0,True,12.614155,False,WindowsHR++_Wallsl_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
triple_glas,l_insulation,non_insulated_r,Good gap_s + vD,False,False,94.601376,4.385663,48.892447,180.430205,39031.427844,524.579705,LT-ready,3449.598162,Almost LT-ready,0,True,14.66895,False,Windowstriple_glas_Wallsl_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
double_glas,m_insulation,non_insulated_r,Good gap_s + vD,False,False,121.091801,4.136499,48.643282,206.671465,46385.338747,711.478647,LT-ready,3773.864729,Not LT-ready,0,True,9.212329,False,Windowsdouble_glas_Wallsm_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
acht_w_foil,m_insulation,non_insulated_r,Good gap_s + vD,False,False,106.747667,4.221292,48.728075,192.412124,42400.800167,607.318785,LT-ready,3616.336754,Almost LT-ready,0,True,11.803653,False,Windowsacht_w_foil_Wallsm_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
HR++,m_insulation,non_insulated_r,Good gap_s + vD,False,False,97.064076,4.264593,48.771377,182.771835,39710.175743,523.510368,LT-ready,3493.947444,Almost LT-ready,0,True,14.771689,False,WindowsHR++_Wallsm_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
triple_glas,m_insulation,non_insulated_r,Good gap_s + vD,False,False,91.329022,4.32275,48.829534,177.094938,38118.299654,470.686972,LT-ready,3490.12706,Almost LT-ready,0,True,17.39726,False,Windowstriple_glas_Wallsm_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
double_glas,h_insulation,non_insulated_r,Good gap_s + vD,False,False,118.577995,4.097021,48.603804,204.118181,45684.322433,684.331327,LT-ready,3758.34684,Not LT-ready,0,True,9.600457,False,Windowsdouble_glas_Wallsh_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
acht_w_foil,h_insulation,non_insulated_r,Good gap_s + vD,False,False,103.982368,4.189792,48.696575,189.615325,41630.24945,579.547546,LT-ready,3600.34787,Almost LT-ready,0,True,12.671233,False,Windowsacht_w_foil_Wallsh_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
HR++,h_insulation,non_insulated_r,Good gap_s + vD,False,False,93.398891,4.219644,48.726427,179.0617,38688.711192,495.205687,LT-ready,3477.507169,Almost LT-ready,0,True,16.175799,False,WindowsHR++_Wallsh_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
triple_glas,h_insulation,non_insulated_r,Good gap_s + vD,False,False,88.586751,4.291968,48.798752,174.321885,37354.188558,442.021648,LT-ready,3401.444203,Almost LT-ready,0,True,19.474886,False,Windowstriple_glas_Wallsh_insulation_Roofnon_insulated_r_InfiltrationGoodgap_s+vD.png
double_glas,non_insulated_w,l_r_insulation,Good gap_s + vD,False,False,140.356871,4.270466,48.77725,226.070503,51749.261639,1173.855874,LT-ready,2692.007287,Almost LT-ready,39.623288,False,7.625571,False,Windowsdouble_glas_Wallsnon_insulated_w_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
acht_w_foil,non_insulated_w,l_r_insulation,Good gap_s + vD,False,False,125.351646,4.357572,48.864356,211.152384,47581.004007,1078.488059,LT-ready,2524.2885,Almost LT-ready,36.689498,False,8.310502,False,Windowsacht_w_foil_Wallsnon_insulated_w_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,non_insulated_w,l_r_insulation,Good gap_s + vD,False,False,113.925215,4.388546,48.895329,199.756926,44405.114706,1001.986335,LT-ready,2394.434555,LT-ready,33.732877,False,8.938356,False,WindowsHR++_Wallsnon_insulated_w_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
triple_glas,non_insulated_w,l_r_insulation,Good gap_s + vD,False,False,107.424789,4.448834,48.955618,193.316789,42600.512188,953.908544,LT-ready,2314.394356,LT-ready,31.860731,False,9.486301,False,Windowstriple_glas_Wallsnon_insulated_w_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
double_glas,cavity_w_insulation,l_r_insulation,Good gap_s + vD,False,False,95.296103,3.626014,48.132798,180.365283,39186.494192,751.170961,LT-ready,2419.007253,LT-ready,1.8379,False,8.641553,False,Windowsdouble_glas_Wallscavity_w_insulation_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
acht_w_foil,cavity_w_insulation,l_r_insulation,Good gap_s + vD,False,False,80.08259,3.704618,48.211402,165.230374,34959.889501,647.436086,LT-ready,2244.927874,LT-ready,0.53653,True,10.547945,False,Windowsacht_w_foil_Wallscavity_w_insulation_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,cavity_w_insulation,l_r_insulation,Good gap_s + vD,False,True,69.275836,3.741697,48.248481,154.460699,31956.625412,563.989006,LT-ready,2109.526705,LT-ready,0,True,12.511416,False,WindowsHR++_Wallscavity_w_insulation_Roofl_r_insulation_InfiltrationGoodgap_s+vD.png
